associatedReferences,scientificName,road_length,survey_days,country,Roadkill_rate_ind_km_y,decimalLatitude,decimalLongitude,iucnStatus,rate_category,species,name_change,Split_species,Order.x,status,IslandEndemic,Volancy,Mass,HWI,Habitat.x,Trophic.Level,Trophic.Niche,LAT,New_Data_Notes,Beak.Length.culmen,Beak.Length.nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Tail.Length,Genus.x,Species.x,Family.x,RedlistCategory,Threat,LogRangeSize,LogBodyMass,Diet,Foraging,Migration,MatingSystem,NestPlacement,Territoriality,Habitat.y,IslandDwelling,LogClutchSize,LogNightLights,LogHumanPopulationDensity,SpeciesID,Order.y,Family.y,Genus.y,Species.y,Taxonomic_Comments,Extinct_full,Extinct_partial,Marine_full,Marine_partial,Migr_dir_full,Migr_dir_partial,Migr_dir_local,Migr_disp_full,Migr_disp_partial,Migr_disp_local,Migr_altitudinal,Irruptive,Nomad_full,Nomad_partial,Nomad_local,Resid_full,Resid_partial,Unknown,Uncertain,Migratory_status_Comments,Triplechecked,Migratory_status,Migratory_status_2,Migratory_status_3
,Pardirallus sanguinolentus,33,1821,Brazil,0.006073919,-29.10035943,-50.43819803,LC,Low,Pardirallus sanguinolentus,0,NA,Gruiformes,LC,No,Volant,232,24.8,Wetland,Carnivore,Aquatic predator,-32.74,,54.1,34.8,4,7.5,42.1,126.2,31.2,94.8,63.2,Pardirallus,sanguinolentus,Rallidae,LC,0,15.3372101674439,5.44673737166631,AquaticAnimals,GroundForaging,Sedentary,NonCooperative,ExposedGround,strong,Wetland,No,1.6094379124341,1.10668191970032,3.40784192438082,1418,GRUIFORMES,Rallidae,Pardirallus,sanguinolentus,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,"no definite information, but thought to be migratory over part of range, as birds of inland marshes in SW throught to move N in winter, others sedentary",1,resident,full resident,full resident
,Paroaria dominicana,368.8,1434,Brazil,6.9e-4,-14.519034,-44.173758,LC,Low,Paroaria dominicana,0,NA,Passeriformes,LC,No,Volant,33.2,18,Shrubland,Omnivore,Omnivore,-9.17,,18.3,10.9,5.6,8.5,22.9,91.2,16.4,74.8,76.1,Paroaria,dominicana,Thraupidae,LC,0,14.008397932728,3.50254987592244,Generalist,GroundForaging,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.914402157186287,1.1501633168956,3.58629286533884,10153,PASSERIFORMES,Thraupidae,Paroaria,dominicana,in HBW in family Emberizidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
,Paroaria gularis,855,1477,Brazil,2.89e-4,-3.7831385,-60.3096325,LC,Low,Paroaria gularis,0,NA,Passeriformes,LC,No,Volant,23.6,15.3,Shrubland,Herbivore,Omnivore,-5.7,,16.6,10.4,4.7,6,22.3,83.6,12.9,70.9,69,Paroaria,gularis,Thraupidae,LC,0,15.4102198143109,3.16124671203156,Generalist,GroundForaging,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.914402157186287,0.887356065737526,1.87180217690159,10154,PASSERIFORMES,Thraupidae,Paroaria,gularis,in HBW in family Emberizidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,resident,full resident,full resident
,Passer domesticus,10,365,Brazil,1.2,-28.556972,-49.278123,LC,High,Passer domesticus,0,NA,Passeriformes,LC,No,Volant,26.5,27.3,Human Modified,Herbivore,Granivore,46.32,,13.5,9.1,6.3,7.4,17.9,74.9,20.4,54.4,57.2,Passer,domesticus,Passeridae,LC,0,17.3638751833552,3.27752202030093,Seeds,GroundForaging,Sedentary,Cooperative,Cavity,none,Terrestrial,No,1.50407739677627,1.26982343247387,4.1415461637064,9136,PASSERIFORMES,Passeridae,Passer,domesticus,,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,"mostly resident, some limited withdrawal of popltns from high latitudes and altitudes, some popltns described as migratory (may be altitudinal)",1,dispersive migratory,partial dispersive migrant,partial dispersive migrant
,Passerina ciris,18,563,United States,0.036017367,25.23800833,-80.32340333,LC,Medium,Passerina ciris,0,NA,Passeriformes,LC,No,Volant,15.5,21.6,Shrubland,Herbivore,Granivore,32.24,,11.7,7.6,4.9,6.5,18.8,69.6,15,54.1,52.4,Passerina,ciris,Cardinalidae,NT,0,14.1587629714356,2.7434173449395,Seeds,GroundForaging,Migratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.25276296849537,1.47629586186859,3.46573590279973,10594,PASSERIFORMES,Cardinalidae,Passerina,ciris,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"almost totally migratory, winters casually in some very small extreme S areas of breeding range",1,directional migratory,full directional migrant,full directional migrant
,Passerina cyanea,18,563,United States,0.036017367,25.22345852,-80.33300026,LC,Medium,Passerina cyanea,0,NA,Passeriformes,LC,No,Volant,14.7,22.5,Shrubland,Herbivore,Granivore,39.21,,11.7,7.6,5.1,6.2,17.2,64.8,14.7,50.3,48.9,Passerina,cyanea,Cardinalidae,LC,0,15.5843960340773,2.68716699018579,Seeds,GroundForaging,Migratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.25276296849537,1.58366260320716,3.78418963391826,10591,PASSERIFORMES,Cardinalidae,Passerina,cyanea,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,directional migratory,full directional migrant,full directional migrant
,Patagioenas cayennensis,33,1821,Brazil,0.006073919,-29.13033897,-50.44386366,LC,Low,Patagioenas cayennensis,0,NA,Columbiformes,LC,No,Volant,229,35.1,Forest,Herbivore,Frugivore,-7.62,,24.5,12.1,4.6,5.5,23.4,180.3,62.8,115.9,112.7,Patagioenas,cayennensis,Columbidae,LC,0,16.419471546072,5.43372200355424,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0,1.05737126344056,3.07269331469012,1918,COLUMBIFORMES,Columbidae,Patagioenas,cayennensis,HBW: Columba_cayennensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
,Patagioenas leucocephala,18,563,United States,0.072034735,25.2264292,-80.33032503,NT,High,Patagioenas leucocephala,0,NA,Columbiformes,NT,No,Volant,240.1,33.9,Woodland,Herbivore,Frugivore,20.42,,27.8,13.9,5.3,5.3,26.7,190.8,64.7,126.1,121.5,Patagioenas,leucocephala,Columbidae,NT,0,12.3840635887387,5.48122208660257,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,none,Coastal,No,0.693147180559945,1.46688223083348,5.13697421613927,1909,COLUMBIFORMES,Columbidae,Patagioenas,leucocephala,HBW: Columba_leucocephala,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,"moves from lowlands to montane forests in summer, wanders freely among islands",1,resident,partial resident,partial resident
,Penelope jacquacu,855,1477,Brazil,5.78e-4,-7.749532,-63.137426,LC,Low,Penelope jacquacu,0,NA,Galliformes,LC,No,Volant,1487.9,10.3,Forest,Herbivore,Frugivore,-4.44,,38.4,14.8,8.8,10.4,79.7,296.4,30.3,268.4,322.4,Penelope,jacquacu,Cracidae,LC,0,15.4263785273793,7.30512100883365,Fruit,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.693147180559945,0.774596669241483,1.38629436111989,109,GALLIFORMES,Cracidae,Penelope,jacquacu,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"no information, presumably sedentary",0,resident,full resident,full resident
,Phaethon aethereus,20,42,Ecuador,0.43452381,-2.157182553,-79.94859754,LC,High,Phaethon aethereus,0,NA,Phaethontiformes,LC,No,Volant,750,68.4,Marine,Carnivore,Aquatic predator,14.4,,66.4,50.5,8.8,20.7,28.9,309.2,211.8,97.5,100.2,Phaethon,aethereus,Phaethontidae,LC,0,10.1046185965671,6.62005987310813,AquaticAnimals,AquaticPlunge,Migratory,NonCooperative,ExposedGround,none,Sea,Yes,0,1.62831652841595,5.3958976948869,727,PHAETHONTIFORMES,Phaethontidae,Phaethon,aethereus,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"mainly pelagic; no regular migration, some adults in vicinity of breeding colonies year-round, most disperse extensively",1,dispersive migratory,full dispersive migrant,marine
,Phaethornis striigularis,32.708,360,Ecuador,0.030998193,-1.187643558,-80.58207572,LC,Medium,Phaethornis striigularis,0,NA,Caprimulgiformes,LC,No,Volant,3,66.2,Forest,Herbivore,Nectarivore,10.6,,23.7,19.6,2.4,2,4,39.1,25.4,13.1,36.4,Phaethornis,striigularis,Trochilidae,LC,0,13.5475083601768,1.09861228866811,Nectar,AerialScreaning,Sedentary,NonCooperative,ExposedElevated,none,Terrestrial,No,0.693147180559945,1.228807099204,3.94545778151438,3271,APODIFORMES,Trochilidae,Phaethornis,striigularis,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"no information, seasonal occurrence in NE may indicate some migration",1,resident,full resident,full resident
,Phalacrocorax carbo,21,733,South Africa,0.023712077,-33.265584,26.593258,LC,Medium,Phalacrocorax carbo,0,NA,Suliformes,LC,No,Volant,2529,37.1,Wetland,Carnivore,Aquatic predator,11.89,,82.7,57,13.2,18.3,64.2,340.2,124.2,211.7,148.2,Phalacrocorax,carbo,Phalacrocoracidae,LC,0,16.6321888005427,7.8355673842034,AquaticAnimals,AquaticDive,PartiallyMigratory,NonCooperative,ExposedElevated,none,Wetland,No,1.25276296849537,1.19947882723865,4.54542018158232,902,SULIFORMES,Phalacrocoracidae,Phalacrocorax,carbo,in HBW Phalacrocorax_carbo includes race lucidus,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,"both marine and inland, some populations more marine (along coastline) than others; sedentary or dispersive throughout most of range, N populations are migratory or partly migratory, Australian ones nomadic and dispersive related to flooding and drought",1,directional migratory,partial directional migrant,partial directional migrant
,Pheucticus chrysogaster,47,42,Ecuador,0.184903749,-2.315831782,-80.65715808,LC,High,Pheucticus chrysogaster,0,NA,Passeriformes,LC,No,Volant,55.8,21.1,Forest,Omnivore,Omnivore,-8.35,,22.8,16.1,10.5,15.2,25,106.5,22.4,83.8,83.1,Pheucticus,chrysogaster,Cardinalidae,LC,0,12.7626879364734,4.02177386938726,Generalist,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.07919420281101,1.18321595661992,4.03069453514564,10552,PASSERIFORMES,Cardinalidae,Pheucticus,chrysogaster,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,apparently sedentary,0,resident,full resident,full resident
,Piaya cayana,32.708,360,Ecuador,0.061996386,-1.091229348,-80.58243116,LC,Medium,Piaya cayana,0,NA,Cuculiformes,LC,No,Volant,102,11,Forest,Carnivore,Invertivore,-9.04,,32,18.9,8.8,10.7,34.6,145.5,15.9,129.6,278.6,Piaya,cayana,Cuculidae,LC,0,16.473174379623,4.62477671562701,Invertebrates,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.916290731874155,1.06983751767545,3.16547504814109,2698,CUCULIFORMES,Cuculidae,Piaya,cayana,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
,Piaya cayana,855,1477,Brazil,2.89e-4,-7.5349,-63.259309,LC,Low,Piaya cayana,0,NA,Cuculiformes,LC,No,Volant,102,11,Forest,Carnivore,Invertivore,-9.04,,32,18.9,8.8,10.7,34.6,145.5,15.9,129.6,278.6,Piaya,cayana,Cuculidae,LC,0,16.473174379623,4.62477671562701,Invertebrates,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.916290731874155,1.06983751767545,3.16547504814109,2698,CUCULIFORMES,Cuculidae,Piaya,cayana,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
,Piaya cayana,368.8,1434,Brazil,0.002760659,-12.236865,-45.020931,LC,Low,Piaya cayana,0,NA,Cuculiformes,LC,No,Volant,102,11,Forest,Carnivore,Invertivore,-9.04,,32,18.9,8.8,10.7,34.6,145.5,15.9,129.6,278.6,Piaya,cayana,Cuculidae,LC,0,16.473174379623,4.62477671562701,Invertebrates,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.916290731874155,1.06983751767545,3.16547504814109,2698,CUCULIFORMES,Cuculidae,Piaya,cayana,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
,Piaya cayana,53.5,180,Brazil,0.037902388,-29.4990021,-50.10833002,LC,Medium,Piaya cayana,0,NA,Cuculiformes,LC,No,Volant,102,11,Forest,Carnivore,Invertivore,-9.04,,32,18.9,8.8,10.7,34.6,145.5,15.9,129.6,278.6,Piaya,cayana,Cuculidae,LC,0,16.473174379623,4.62477671562701,Invertebrates,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.916290731874155,1.06983751767545,3.16547504814109,2698,CUCULIFORMES,Cuculidae,Piaya,cayana,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
,Picumnus sclateri,32.708,360,Ecuador,0.030998193,-1.08570964,-80.5751965,LC,Medium,Picumnus sclateri,0,NA,Piciformes,LC,No,Volant,11,15.3,Forest,Carnivore,Invertivore,-3.25,,11,8.8,3.2,4.4,12.6,52.2,8,44.2,27.2,Picumnus,sclateri,Picidae,LC,0,10.7131992488808,2.39971180372477,Invertebrates,BarkGleaning,Sedentary,NonCooperative,Cavity,strong,Terrestrial,No,1.26814788733485,1.30944370629219,4.28908863901461,4075,PICIFORMES,Picidae,Picumnus,sclateri,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumably resident,0,resident,full resident,full resident
,Picumnus temminckii,10,365,Brazil,0.1,-28.556972,-49.278123,LC,High,Picumnus temminckii,0,NA,Piciformes,LC,No,Volant,11.5,13.2,Shrubland,Carnivore,Invertivore,-26.31,,12.2,9.4,4.1,4.7,12.3,53.6,7.1,46.2,32,Picumnus,temminckii,Picidae,LC,0,13.1511138919043,2.4423470353692,Invertebrates,BarkGleaning,Sedentary,NonCooperative,Cavity,strong,Terrestrial,No,1.26814788733485,1.45566548699957,4.56226268497681,4084,PICIFORMES,Picidae,Picumnus,temminckii,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,apparently resident,0,resident,full resident,full resident
,Pionus maximiliani,368.8,1434,Brazil,6.9e-4,-13.760698,-44.485108,LC,Low,Pionus maximiliani,0,NA,Psittaciformes,LC,No,Volant,293,35.2,Forest,Herbivore,Granivore,-17.7,,33,23.6,16.4,26.4,18.6,184.4,64.8,119.2,87.2,Pionus,maximiliani,Psittacidae,LC,0,15.3251208201723,5.68017260901707,Seeds,ArborealGleaning,Sedentary,NonCooperative,Cavity,none,Terrestrial,No,1.50407739677627,1.20092485617777,3.57234563785798,2551,PSITTACIFORMES,Psittacidae,Pionus,maximiliani,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
,Piranga flava,25,360,Ecuador,0.081111111,-1.098539648,-80.5845154,LC,High,Piranga flava,0,NA,Passeriformes,LC,No,Volant,37.7,24.2,Forest,Carnivore,Invertivore,-20.41,,19.2,14.8,8.5,9.5,21,93.6,22.8,71.3,74.5,Piranga,flava,Cardinalidae,LC,0,15.5378381129116,3.62966009445396,Invertebrates,ArborealGleaning,PartiallyMigratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.09861228866811,1.15989758371477,3.3499040872746,10531,PASSERIFORMES,Cardinalidae,Piranga,flava,in HBW in family Thraupidae,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,"resident in most of range, S popltns migratory, some altitud migration in some areas",1,directional migratory,partial directional migrant,partial directional migrant
,Piranga rubra,32.708,360,Ecuador,0.092994578,-1.080715333,-80.57275243,LC,High,Piranga rubra,0,NA,Passeriformes,LC,No,Volant,29.1,29.2,Forest,Carnivore,Invertivore,33.47,,19.2,13.3,8.4,9,19.5,92,27.9,67.4,71.3,Piranga,rubra,Cardinalidae,LC,0,15.0000875844196,3.37176857097134,Invertebrates,ArborealGleaning,Migratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.25276296849537,1.5905414575341,3.72328088083127,10533,PASSERIFORMES,Cardinalidae,Piranga,rubra,in HBW in family Thraupidae,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,directional migratory,full directional migrant,full directional migrant
,Pitangus sulphuratus,10,365,Brazil,0.2,-28.556972,-49.278123,LC,High,Pitangus sulphuratus,0,NA,Passeriformes,LC,No,Volant,62.9,18.1,Human Modified,Carnivore,Omnivore,-9.51,,29.3,21.1,10.1,9.1,25.8,111.9,20.6,92.5,84.8,Pitangus,sulphuratus,Tyrannidae,LC,0,16.5964091821307,4.14075093503626,Generalist,AerialSallying,Sedentary,NonCooperative,Cavity,strong,Terrestrial,No,1.38629436111989,1.07791233588925,3.13549421592915,5372,PASSERIFORMES,Tyrannidae,Pitangus,sulphuratus,,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,"not well known, thought to be resident in most of range,  apparently altitud migrant and may be migratory in S",1,resident,partial resident,partial resident
,Pitangus sulphuratus,855,1477,Brazil,5.78e-4,-7.44328,-63.22528,LC,Low,Pitangus sulphuratus,0,NA,Passeriformes,LC,No,Volant,62.9,18.1,Human Modified,Carnivore,Omnivore,-9.51,,29.3,21.1,10.1,9.1,25.8,111.9,20.6,92.5,84.8,Pitangus,sulphuratus,Tyrannidae,LC,0,16.5964091821307,4.14075093503626,Generalist,AerialSallying,Sedentary,NonCooperative,Cavity,strong,Terrestrial,No,1.38629436111989,1.07791233588925,3.13549421592915,5372,PASSERIFORMES,Tyrannidae,Pitangus,sulphuratus,,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,"not well known, thought to be resident in most of range,  apparently altitud migrant and may be migratory in S",1,resident,partial resident,partial resident
,Pitangus sulphuratus,368.8,1434,Brazil,0.002070494,-13.702906,-44.479956,LC,Low,Pitangus sulphuratus,0,NA,Passeriformes,LC,No,Volant,62.9,18.1,Human Modified,Carnivore,Omnivore,-9.51,,29.3,21.1,10.1,9.1,25.8,111.9,20.6,92.5,84.8,Pitangus,sulphuratus,Tyrannidae,LC,0,16.5964091821307,4.14075093503626,Generalist,AerialSallying,Sedentary,NonCooperative,Cavity,strong,Terrestrial,No,1.38629436111989,1.07791233588925,3.13549421592915,5372,PASSERIFORMES,Tyrannidae,Pitangus,sulphuratus,,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,"not well known, thought to be resident in most of range,  apparently altitud migrant and may be migratory in S",1,resident,partial resident,partial resident
,Pitangus sulphuratus,53.5,180,Brazil,0.037902388,-29.51447211,-50.1085762,LC,Medium,Pitangus sulphuratus,0,NA,Passeriformes,LC,No,Volant,62.9,18.1,Human Modified,Carnivore,Omnivore,-9.51,,29.3,21.1,10.1,9.1,25.8,111.9,20.6,92.5,84.8,Pitangus,sulphuratus,Tyrannidae,LC,0,16.5964091821307,4.14075093503626,Generalist,AerialSallying,Sedentary,NonCooperative,Cavity,strong,Terrestrial,No,1.38629436111989,1.07791233588925,3.13549421592915,5372,PASSERIFORMES,Tyrannidae,Pitangus,sulphuratus,,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,"not well known, thought to be resident in most of range,  apparently altitud migrant and may be migratory in S",1,resident,partial resident,partial resident
,Podilymbus podiceps,18,563,United States,0.072034735,25.28104811,-80.30408096,LC,High,Podilymbus podiceps,0,NA,Podicipediformes,LC,No,Volant,411.9,34,Wetland,Carnivore,Aquatic predator,21.61,,28.8,14.1,5.4,10.6,37.1,125.6,41.8,81.1,32.6,Podilymbus,podiceps,Podicipedidae,LC,0,16.8771288022503,6.02085343200177,AquaticAnimals,AquaticDive,PartiallyMigratory,NonCooperative,ExposedGround,strong,Wetland,No,1.70474809223843,1.32797560551948,3.56104608260405,704,PODICIPEDIFORMES,Podicipedidae,Podilymbus,podiceps,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,mainly sedentary but N popltns migrate south,1,directional migratory,partial directional migrant,partial directional migrant
,Polioptila plumbea,32.708,360,Ecuador,0.092994578,-1.086650682,-80.57626595,LC,High,Polioptila plumbea,0,NA,Passeriformes,LC,No,Volant,6.4,12.3,Shrubland,Carnivore,Invertivore,-1.37,,12.2,8,2.9,2.5,17.6,46.7,5.4,38.4,44.4,Polioptila,plumbea,Polioptilidae,LC,0,15.7311128724662,1.79175946922805,Invertebrates,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.916290731874155,0.992414117281496,2.97552956623647,8235,PASSERIFORMES,Polioptilidae,Polioptila,plumbea,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
,Poospiza hispaniolensis,47,42,Ecuador,0.184903749,-2.320532796,-80.54884395,LC,High,Poospiza hispaniolensis,0,NA,Passeriformes,LC,No,Volant,16.5,12.2,Shrubland,Carnivore,Invertivore,-7.79,,12.9,8.4,4.4,5.9,20.6,60.8,7.4,52.9,45.6,Poospiza,hispaniolensis,Thraupidae,LC,0,11.6576628354367,2.80336038090653,Invertebrates,ArborealGleaning,Sedentary,NonCooperative,ExposedElevated,weak,Terrestrial,No,0.914402157186287,1.26860068340795,4.75100063419963,10417,PASSERIFORMES,Thraupidae,Poospiza,hispaniolensis,in HBW in family Emberizidae,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"appears to move depending on rainfall pattern, seasonal fluctuation in numbers in one region",1,resident,partial resident,partial resident
,Porzana albicollis,855,1477,Brazil,5.78e-4,-8.207444,-63.897444,LC,Low,Porzana albicollis,0,NA,Gruiformes,LC,No,Volant,100,13.2,Wetland,Carnivore,Aquatic predator,-13.45,,46.1,36.1,7.9,9.4,32.7,115.5,16.7,108.8,96.2,Porzana,albicollis,Rallidae,LC,0,15.6323046788416,4.60517018598809,AquaticAnimals,GroundForaging,Sedentary,NonCooperative,ExposedGround,strong,Wetland,No,0.916290731874155,1.16149634365469,3.37073817417745,1401,GRUIFORMES,Rallidae,Porzana,albicollis,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,nothing definitely recorded but seasonal movements possible in NW,1,resident,full resident,full resident
,Porzana carolina,18,563,United States,0.036017367,25.28667714,-80.30417182,LC,Medium,Porzana carolina,0,NA,Gruiformes,LC,No,Volant,74.8,33.4,Wetland,Omnivore,Omnivore,48.73,,20.4,10.1,3,5.7,30.1,102.5,34.8,69.5,50.8,Porzana,carolina,Rallidae,LC,0,16.0959153568514,4.31481788498043,AquaticAnimals,GroundForaging,Migratory,NonCooperative,ExposedGround,weak,Wetland,No,2.39789527279837,1.24981996110693,2.85647020622048,1399,GRUIFORMES,Rallidae,Porzana,carolina,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"migratory, oversummering recorded in winter area",1,directional migratory,full directional migrant,full directional migrant
,Progne chalybea,855,1477,Brazil,2.89e-4,-8.022718,-63.445265,LC,Low,Progne chalybea,0,NA,Passeriformes,LC,No,Volant,50,54.8,Shrubland,Carnivore,Invertivore,-9.09,,15.3,7.8,5.6,4.5,13.5,130.6,69.2,57.3,66.4,Progne,chalybea,Hirundinidae,LC,0,16.5317207687788,3.75887182593397,Invertebrates,AerialScreaning,Sedentary,NonCooperative,Cavity,none,Terrestrial,No,1.25276296849537,1.07591063303558,3.17805383034795,7171,PASSERIFORMES,Hirundinidae,Progne,chalybea,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,"partially migratory popltns, post-breeding dispersal in flocks in N, migratory in S of range",1,directional migratory,partial directional migrant,partial directional migrant
,Progne tapera,42,30,Ecuador,0.579365079,-2.028826716,-79.91100273,LC,High,Progne tapera,0,NA,Passeriformes,LC,No,Volant,32,49.3,Grassland,Carnivore,Invertivore,-15.64,,15.8,8.1,6,4.5,13.2,128.3,63.4,65.2,62.7,Progne,tapera,Hirundinidae,LC,0,15.923970853173,3.46573590279973,Invertebrates,AerialScreaning,Sedentary,NonCooperative,Cavity,none,Terrestrial,No,1.38629436111989,1.15668008369902,3.38099467434464,7175,PASSERIFORMES,Hirundinidae,Progne,tapera,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"some resident, migratory in S",1,directional migratory,partial directional migrant,partial directional migrant
,Protonotaria citrea,18,563,United States,0.036017367,25.2832333,-80.3041812,LC,Medium,Protonotaria citrea,0,NA,Passeriformes,LC,No,Volant,14.3,30,Forest,Carnivore,Invertivore,36.53,,17.1,10.8,3.8,3.9,18.3,68.9,20.9,48.9,42.7,Protonotaria,citrea,Parulidae,LC,0,14.5917557892644,2.66025953726586,Invertebrates,ArborealGleaning,Migratory,NonCooperative,Cavity,weak,Terrestrial,No,1.6094379124341,1.73827183891002,4.12713438504509,9756,PASSERIFORMES,Parulidae,Protonotaria,citrea,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,directional migratory,full directional migrant,full directional migrant
,Pseudoleistes guirahuro,33,1821,Brazil,0.006073919,-29.19964772,-50.46647011,LC,Low,Pseudoleistes guirahuro,0,NA,Passeriformes,LC,No,Volant,86.4,23.2,Human Modified,Carnivore,Omnivore,-23.88,,30.5,20.4,6.5,9.5,34.4,119.8,27.8,92.4,86.8,Pseudoleistes,guirahuro,Icteridae,LC,0,14.5938454953957,4.45921913050379,Generalist,GroundForaging,PartiallyMigratory,Cooperative,ExposedElevated,weak,Terrestrial,No,1.25276296849537,1.25617410568995,3.62434093297637,9941,PASSERIFORMES,Icteridae,Pseudoleistes,guirahuro,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
,Pteroglossus castanotis,855,1477,Brazil,2.89e-4,-8.033278,-63.458342,LC,Low,Pteroglossus castanotis,0,NA,Piciformes,LC,No,Volant,258.1,16.4,Forest,Herbivore,Frugivore,-10.99,,115.9,104.9,26.9,33.7,35,154.4,25.3,129,144.4,Pteroglossus,castanotis,Ramphastidae,LC,0,15.4391307842609,5.55330836130137,Fruit,ArborealGleaning,Sedentary,NonCooperative,Cavity,strong,Terrestrial,No,0.693147180559945,0.924337803257961,2.07944154167984,3952,PICIFORMES,Ramphastidae,Pteroglossus,castanotis,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"in SE, numbers gather in loose flocks, which move into fruit and other plantations as austral winter begins",1,resident,full resident,full resident
,Pycnonotus sinensis,16,286,China,0.319055944,18.36217939,109.5344443,LC,High,Pycnonotus sinensis,0,NA,Passeriformes,LC,No,Volant,34.2,20.8,Human Modified,Herbivore,Frugivore,30.71,,17.9,8.6,4.4,4.9,21.6,86.7,17.8,68.1,82.1,Pycnonotus,sinensis,Pycnonotidae,LC,0,14.7876994276418,3.53222564406856,Fruit,ArborealGleaning,Migratory,NonCooperative,ExposedElevated,weak,Terrestrial,No,1.25276296849537,1.46290582605418,5.84006009294875,7009,PASSERIFORMES,Pycnonotidae,Pycnonotus,sinensis,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"largely resident, migratory in N",1,directional migratory,partial directional migrant,partial directional migrant
